num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,booking_destination,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete,origin,destination,country_route
2,Internet,RoundTrip,118,21,6,Sun,OOLSGN,Australia,Vietnam,1,1,0,8.83,1,OOL,SGN,Australia to Vietnam
1,Internet,RoundTrip,3,28,5,Tue,OOLSGN,Australia,Vietnam,1,1,1,8.83,1,OOL,SGN,Australia to Vietnam
1,Internet,RoundTrip,43,140,21,Sat,OOLSGN,Australia,Vietnam,1,0,1,8.83,1,OOL,SGN,Australia to Vietnam
1,Internet,RoundTrip,20,25,3,Tue,OOLSGN,Australia,Vietnam,0,0,1,8.83,1,OOL,SGN,Australia to Vietnam
1,Internet,RoundTrip,6,90,9,Fri,OOLSGN,Australia,Vietnam,1,0,0,8.83,1,OOL,SGN,Australia to Vietnam
1,Internet,RoundTrip,15,125,23,Sun,OOLSGN,Australia,Vietnam,1,0,0,8.83,1,OOL,SGN,Australia to Vietnam
1,Internet,RoundTrip,4,29,9,Fri,OOLSGN,Australia,Vietnam,1,0,1,8.83,1,OOL,SGN,Australia to Vietnam
2,Internet,RoundTrip,6,175,9,Thu,OOLSGN,Australia,Vietnam,1,0,1,8.83,1,OOL,SGN,Australia to Vietnam
2,Internet,RoundTrip,84,18,11,Sat,OOLSGN,Australia,Vietnam,1,1,0,8.83,1,OOL,SGN,Australia to Vietnam
2,Internet,RoundTrip,4,39,0,Tue,OOLSGN,Australia,Vietnam,1,0,1,8.83,1,OOL,SGN,Australia to Vietnam
4,Internet,RoundTrip,11,19,15,Sat,OOLSGN,Australia,Vietnam,1,1,0,8.83,1,OOL,SGN,Australia to Vietnam
1,Internet,RoundTrip,49,24,11,Sun,OOLSGN,Australia,Vietnam,0,1,1,8.83,1,OOL,SGN,Australia to Vietnam
4,Internet,RoundTrip,18,26,12,Tue,OOLSGN,Australia,Vietnam,1,1,1,8.83,1,OOL,SGN,Australia to Vietnam
1,Internet,RoundTrip,79,28,1,Tue,OOLSGN,Australia,Vietnam,1,1,1,8.83,1,OOL,SGN,Australia to Vietnam
1,Internet,RoundTrip,1,20,13,Wed,OOLSGN,Australia,Vietnam,1,1,1,8.83,1,OOL,SGN,Australia to Vietnam
2,Internet,RoundTrip,140,24,23,Mon,OOLSGN,Australia,Vietnam,1,1,1,8.83,1,OOL,SGN,Australia to Vietnam
1,Internet,RoundTrip,6,71,6,Tue,OOLSGN,Australia,Vietnam,1,0,0,8.83,1,OOL,SGN,Australia to Vietnam
1,Internet,RoundTrip,17,26,12,Wed,OOLSGN,Australia,Vietnam,1,1,1,8.83,1,OOL,SGN,Australia to Vietnam
1,Internet,RoundTrip,3,39,13,Wed,OOLSGN,Australia,Vietnam,1,0,1,8.83,1,OOL,SGN,Australia to Vietnam
1,Internet,RoundTrip,55,29,14,Thu,OOLSGN,Australia,Vietnam,1,0,0,8.83,1,OOL,SGN,Australia to Vietnam
1,Internet,RoundTrip,85,40,14,Sun,OOLSGN,Australia,Vietnam,1,1,1,8.83,1,OOL,SGN,Australia to Vietnam
1,Internet,RoundTrip,63,24,3,Fri,OOLSGN,Australia,Vietnam,1,0,1,8.83,1,OOL,SGN,Australia to Vietnam
1,Internet,RoundTrip,17,32,11,Sun,OOLSGN,Australia,Vietnam,0,0,1,8.83,1,OOL,SGN,Australia to Vietnam
3,Internet,RoundTrip,113,27,13,Fri,OOLSGN,Australia,Vietnam,0,0,1,8.83,1,OOL,SGN,Australia to Vietnam
1,Internet,RoundTrip,120,42,8,Fri,OOLSGN,Australia,Vietnam,1,0,1,8.83,1,OOL,SGN,Australia to Vietnam
2,Internet,RoundTrip,16,90,9,Mon,OOLSGN,Australia,Vietnam,1,0,1,8.83,1,OOL,SGN,Australia to Vietnam
1,Internet,RoundTrip,17,64,12,Tue,OOLSGN,Australia,Vietnam,1,1,1,8.83,1,OOL,SGN,Australia to Vietnam
1,Internet,RoundTrip,26,89,6,Thu,OOLSGN,Australia,Vietnam,1,0,1,8.83,1,OOL,SGN,Australia to Vietnam
3,Internet,RoundTrip,6,20,8,Mon,OOLSGN,Australia,Vietnam,1,1,1,8.83,1,OOL,SGN,Australia to Vietnam
1,Internet,RoundTrip,49,25,21,Sat,OOLSGN,Australia,Vietnam,1,0,0,8.83,1,OOL,SGN,Australia to Vietnam
1,Internet,RoundTrip,57,38,10,Thu,OOLSZX,Australia,China,1,1,1,8.83,1,OOL,SZX,Australia to China
1,Internet,RoundTrip,13,28,2,Sat,OOLSZX,Australia,China,1,1,1,8.83,1,OOL,SZX,Australia to China
1,Internet,RoundTrip,17,18,5,Sun,OOLTPE,Australia,Taiwan,1,1,1,8.83,1,OOL,TPE,Australia to Taiwan
1,Internet,RoundTrip,20,33,8,Thu,OOLTPE,Australia,Taiwan,1,0,1,8.83,1,OOL,TPE,Australia to Taiwan
3,Internet,RoundTrip,25,28,5,Sat,OOLTRZ,Australia,India,1,0,1,8.83,1,OOL,TRZ,Australia to India
1,Internet,RoundTrip,13,185,13,Tue,OOLTRZ,Australia,India,1,0,1,8.83,1,OOL,TRZ,Australia to India
1,Internet,RoundTrip,183,29,7,Wed,OOLTRZ,Australia,India,0,0,1,8.83,1,OOL,TRZ,Australia to India
1,Internet,RoundTrip,17,29,5,Mon,OOLURT,Australia,Thailand,1,1,1,8.83,1,OOL,URT,Australia to Thailand
1,Internet,RoundTrip,47,42,4,Sat,OOLVTE,Australia,Laos,1,1,0,8.83,1,OOL,VTE,Australia to Laos
2,Internet,RoundTrip,50,27,7,Wed,OOLVTE,Australia,Laos,1,0,0,8.83,1,OOL,VTE,Australia to Laos
2,Internet,RoundTrip,262,31,6,Fri,OOLVTE,Australia,Laos,1,1,1,8.83,1,OOL,VTE,Australia to Laos
2,Internet,RoundTrip,30,23,14,Thu,PEKPEN,China,Malaysia,1,1,1,6.42,1,PEK,PEN,China to Malaysia
1,Internet,RoundTrip,85,39,11,Tue,PEKPEN,China,Malaysia,1,0,1,6.42,1,PEK,PEN,China to Malaysia
2,Internet,RoundTrip,20,69,1,Mon,PEKPEN,China,Malaysia,1,0,1,6.42,1,PEK,PEN,China to Malaysia
1,Internet,RoundTrip,24,28,8,Thu,PEKPEN,China,Malaysia,1,0,0,6.42,1,PEK,PEN,China to Malaysia
1,Internet,RoundTrip,31,45,10,Sun,PEKPEN,China,Malaysia,1,0,1,6.42,1,PEK,PEN,China to Malaysia
1,Internet,RoundTrip,39,48,4,Mon,PEKPEN,China,Malaysia,1,0,0,6.42,1,PEK,PEN,China to Malaysia
1,Internet,RoundTrip,17,30,11,Fri,PEKPEN,China,Malaysia,0,0,0,6.42,1,PEK,PEN,China to Malaysia
1,Internet,RoundTrip,9,63,9,Wed,PEKPEN,China,Malaysia,1,0,0,6.42,1,PEK,PEN,China to Malaysia
1,Internet,RoundTrip,33,17,6,Mon,PEKPEN,China,Malaysia,1,0,0,6.42,1,PEK,PEN,China to Malaysia
1,Internet,RoundTrip,60,17,4,Mon,PEKPEN,China,Malaysia,0,0,0,6.42,1,PEK,PEN,China to Malaysia
1,Internet,RoundTrip,34,48,14,Fri,PEKPEN,China,Malaysia,1,0,1,6.42,1,PEK,PEN,China to Malaysia
1,Internet,RoundTrip,136,23,5,Thu,PEKPEN,China,Malaysia,1,0,0,6.42,1,PEK,PEN,China to Malaysia
1,Mobile,RoundTrip,13,23,4,Thu,PEKSBW,China,Malaysia,0,0,1,6.42,1,PEK,SBW,China to Malaysia
1,Internet,RoundTrip,30,32,7,Mon,PEKSBW,China,Malaysia,1,1,1,6.42,1,PEK,SBW,China to Malaysia
1,Internet,RoundTrip,13,22,15,Thu,PEKSBW,China,Malaysia,1,1,1,6.42,1,PEK,SBW,China to Malaysia
1,Internet,RoundTrip,35,38,8,Wed,PEKSBW,China,Malaysia,1,0,0,6.42,1,PEK,SBW,China to Malaysia
1,Internet,RoundTrip,135,30,8,Mon,PEKSIN,China,Singapore,1,0,1,6.42,1,PEK,SIN,China to Singapore
1,Internet,RoundTrip,126,87,8,Mon,PEKSIN,China,Singapore,0,0,1,6.42,1,PEK,SIN,China to Singapore
1,Internet,RoundTrip,1,29,0,Sun,PEKSIN,China,Singapore,0,0,0,6.42,1,PEK,SIN,China to Singapore
1,Internet,RoundTrip,1,1,4,Sat,PEKSIN,China,Singapore,0,0,0,6.42,1,PEK,SIN,China to Singapore
1,Internet,RoundTrip,207,28,6,Mon,PEKSIN,China,Singapore,1,0,0,6.42,1,PEK,SIN,China to Singapore
1,Internet,RoundTrip,32,60,13,Wed,PEKSIN,China,Singapore,1,0,0,6.42,1,PEK,SIN,China to Singapore
1,Internet,RoundTrip,37,57,10,Thu,PEKSIN,China,Singapore,0,0,1,6.42,1,PEK,SIN,China to Singapore
3,Internet,RoundTrip,118,19,13,Fri,PEKSIN,China,Singapore,1,1,1,6.42,1,PEK,SIN,China to Singapore
1,Internet,RoundTrip,12,18,16,Fri,PEKSUB,China,Indonesia,1,1,1,6.42,1,PEK,SUB,China to Indonesia
1,Internet,RoundTrip,36,42,1,Wed,PEKSUB,China,Indonesia,1,1,1,6.42,1,PEK,SUB,China to Indonesia
2,Internet,RoundTrip,9,45,8,Mon,PEKSUB,China,Indonesia,1,0,0,6.42,1,PEK,SUB,China to Indonesia
2,Internet,RoundTrip,57,47,4,Wed,PEKSYD,China,Australia,1,0,0,8.58,1,PEK,SYD,China to Australia
1,Internet,RoundTrip,28,18,14,Wed,PEKSYD,China,Australia,1,0,0,8.58,1,PEK,SYD,China to Australia
1,Internet,RoundTrip,35,153,7,Mon,PEKSYD,China,Australia,1,0,0,8.58,1,PEK,SYD,China to Australia
1,Internet,RoundTrip,46,31,3,Sun,PEKSYD,China,Australia,1,0,0,8.58,1,PEK,SYD,China to Australia
2,Internet,RoundTrip,79,17,19,Tue,PEKSYD,China,Australia,0,0,1,8.58,1,PEK,SYD,China to Australia
2,Internet,RoundTrip,4,21,16,Tue,PEKSYD,China,Australia,1,0,1,8.58,1,PEK,SYD,China to Australia
1,Internet,RoundTrip,47,46,5,Tue,PEKSYD,China,Australia,0,0,0,8.58,1,PEK,SYD,China to Australia
1,Internet,RoundTrip,46,26,14,Tue,PEKSYD,China,Australia,1,0,1,8.58,1,PEK,SYD,China to Australia
1,Internet,RoundTrip,126,25,10,Fri,PEKSYD,China,Australia,1,0,0,8.58,1,PEK,SYD,China to Australia
1,Internet,RoundTrip,39,31,16,Mon,PEKSYD,China,Australia,1,0,1,8.58,1,PEK,SYD,China to Australia
1,Internet,RoundTrip,39,19,8,Thu,PEKSYD,China,Australia,1,0,0,8.58,1,PEK,SYD,China to Australia
1,Internet,RoundTrip,120,64,9,Wed,PEKTGG,China,Malaysia,1,0,0,6.42,1,PEK,TGG,China to Malaysia
1,Internet,RoundTrip,125,53,15,Sat,PEKTGG,China,Malaysia,1,1,1,6.42,1,PEK,TGG,China to Malaysia
1,Internet,RoundTrip,62,58,11,Sun,PEKTRZ,China,India,1,0,1,6.42,1,PEK,TRZ,China to India
1,Internet,RoundTrip,1,57,10,Fri,PEKTRZ,China,India,1,0,0,6.42,1,PEK,TRZ,China to India
1,Internet,RoundTrip,7,22,15,Sat,PEKTWU,China,Malaysia,1,0,0,6.42,1,PEK,TWU,China to Malaysia
1,Internet,RoundTrip,97,21,11,Mon,PEKTWU,China,Malaysia,1,0,0,6.42,1,PEK,TWU,China to Malaysia
1,Internet,RoundTrip,22,23,14,Mon,PEKTWU,China,Malaysia,1,0,0,6.42,1,PEK,TWU,China to Malaysia
1,Internet,RoundTrip,45,59,17,Fri,PEKTWU,China,Malaysia,1,0,0,6.42,1,PEK,TWU,China to Malaysia
2,Internet,RoundTrip,40,23,14,Wed,PENPER,Malaysia,Australia,1,0,0,5.62,1,PEN,PER,Malaysia to Australia
1,Internet,RoundTrip,1,20,14,Tue,PENPER,Malaysia,Australia,0,0,0,5.62,1,PEN,PER,Malaysia to Australia
1,Internet,RoundTrip,7,48,15,Wed,PENPER,Malaysia,Australia,1,1,1,5.62,1,PEN,PER,Malaysia to Australia
2,Internet,RoundTrip,50,34,3,Thu,PENPER,Malaysia,Australia,1,1,1,5.62,1,PEN,PER,Malaysia to Australia
1,Internet,RoundTrip,28,18,11,Tue,PENPER,Malaysia,Australia,1,0,1,5.62,1,PEN,PER,Malaysia to Australia
2,Internet,RoundTrip,242,24,9,Mon,PENPER,Malaysia,Australia,1,1,0,5.62,1,PEN,PER,Malaysia to Australia
1,Internet,RoundTrip,31,62,2,Thu,PENPER,Malaysia,Australia,1,0,1,5.62,1,PEN,PER,Malaysia to Australia
2,Internet,RoundTrip,12,59,14,Wed,PENPER,Malaysia,Australia,1,1,1,5.62,1,PEN,PER,Malaysia to Australia
1,Internet,RoundTrip,23,40,9,Sun,PENPER,Malaysia,Australia,1,1,0,5.62,1,PEN,PER,Malaysia to Australia
2,Internet,RoundTrip,166,74,5,Mon,PENPER,Malaysia,Australia,1,0,1,5.62,1,PEN,PER,Malaysia to Australia
2,Internet,RoundTrip,312,26,15,Thu,PENPER,Malaysia,Australia,1,0,0,5.62,1,PEN,PER,Malaysia to Australia
2,Internet,RoundTrip,36,28,6,Fri,PENPER,Malaysia,Australia,1,0,0,5.62,1,PEN,PER,Malaysia to Australia
1,Internet,RoundTrip,26,31,13,Fri,PENPER,Malaysia,Australia,0,1,1,5.62,1,PEN,PER,Malaysia to Australia
2,Internet,RoundTrip,52,17,3,Sun,PENPER,Malaysia,Australia,1,1,0,5.62,1,PEN,PER,Malaysia to Australia
1,Internet,RoundTrip,73,116,6,Fri,PENPER,Malaysia,Australia,1,0,0,5.62,1,PEN,PER,Malaysia to Australia
1,Internet,RoundTrip,35,77,12,Mon,PENPER,Malaysia,Australia,1,0,0,5.62,1,PEN,PER,Malaysia to Australia
1,Internet,RoundTrip,75,289,16,Sun,PENPER,Malaysia,Australia,1,1,1,5.62,1,PEN,PER,Malaysia to Australia
2,Internet,RoundTrip,278,17,2,Mon,PENPER,Malaysia,Australia,1,1,1,5.62,1,PEN,PER,Malaysia to Australia
1,Internet,RoundTrip,56,27,8,Sat,PENPER,Malaysia,Australia,1,1,0,5.62,1,PEN,PER,Malaysia to Australia
2,Internet,RoundTrip,138,37,0,Mon,PENPUS,Malaysia,South Korea,1,0,0,6.33,1,PEN,PUS,Malaysia to South Korea
1,Internet,RoundTrip,31,17,3,Thu,PENPUS,Malaysia,South Korea,1,0,1,6.33,1,PEN,PUS,Malaysia to South Korea
2,Internet,RoundTrip,185,17,2,Mon,PENPUS,Malaysia,South Korea,1,1,1,6.33,1,PEN,PUS,Malaysia to South Korea
4,Internet,RoundTrip,42,20,11,Thu,PENPUS,Malaysia,South Korea,1,1,1,6.33,1,PEN,PUS,Malaysia to South Korea
2,Internet,RoundTrip,163,39,9,Thu,PENPUS,Malaysia,South Korea,1,1,0,6.33,1,PEN,PUS,Malaysia to South Korea
2,Internet,RoundTrip,180,39,7,Mon,PENPUS,Malaysia,South Korea,1,0,0,6.33,1,PEN,PUS,Malaysia to South Korea
1,Internet,RoundTrip,15,24,5,Tue,PENPUS,Malaysia,South Korea,0,0,1,6.33,1,PEN,PUS,Malaysia to South Korea
1,Internet,RoundTrip,63,60,14,Thu,PENPUS,Malaysia,South Korea,1,1,0,6.33,1,PEN,PUS,Malaysia to South Korea
1,Internet,RoundTrip,55,20,12,Tue,PENPUS,Malaysia,South Korea,0,0,1,6.33,1,PEN,PUS,Malaysia to South Korea
2,Internet,RoundTrip,7,71,6,Tue,PENPUS,Malaysia,South Korea,1,1,1,6.33,1,PEN,PUS,Malaysia to South Korea
1,Internet,RoundTrip,49,19,5,Sat,PENPUS,Malaysia,South Korea,1,1,0,6.33,1,PEN,PUS,Malaysia to South Korea
1,Internet,RoundTrip,2,26,12,Thu,PENPUS,Malaysia,South Korea,1,0,1,6.33,1,PEN,PUS,Malaysia to South Korea
1,Internet,RoundTrip,66,17,7,Mon,PENPUS,Malaysia,South Korea,1,1,1,6.33,1,PEN,PUS,Malaysia to South Korea
1,Internet,RoundTrip,0,1,3,Tue,PENPVG,Malaysia,China,1,1,0,5.33,1,PEN,PVG,Malaysia to China
1,Internet,RoundTrip,2,1,3,Fri,PENPVG,Malaysia,China,0,1,1,5.33,1,PEN,PVG,Malaysia to China
1,Internet,RoundTrip,2,19,7,Wed,PENPVG,Malaysia,China,0,0,0,5.33,1,PEN,PVG,Malaysia to China
1,Internet,RoundTrip,279,22,16,Sat,PENPVG,Malaysia,China,0,0,0,5.33,1,PEN,PVG,Malaysia to China
7,Internet,OneWay,9,1,11,Wed,PENPVG,Malaysia,China,1,1,0,5.33,1,PEN,PVG,Malaysia to China
1,Internet,RoundTrip,5,1,16,Wed,PENPVG,Malaysia,China,0,0,0,5.33,1,PEN,PVG,Malaysia to China
3,Internet,RoundTrip,84,29,11,Mon,PENPVG,Malaysia,China,1,0,0,5.33,1,PEN,PVG,Malaysia to China
1,Internet,RoundTrip,8,1,4,Thu,PENPVG,Malaysia,China,0,0,0,5.33,1,PEN,PVG,Malaysia to China
1,Internet,RoundTrip,34,20,5,Tue,PENPVG,Malaysia,China,1,0,0,5.33,1,PEN,PVG,Malaysia to China
2,Internet,RoundTrip,4,27,7,Fri,PENPVG,Malaysia,China,1,0,0,5.33,1,PEN,PVG,Malaysia to China
1,Internet,RoundTrip,6,54,0,Wed,PENSYD,Malaysia,Australia,0,0,1,8.58,1,PEN,SYD,Malaysia to Australia
2,Internet,RoundTrip,77,74,14,Tue,PENSYD,Malaysia,Australia,1,1,1,8.58,1,PEN,SYD,Malaysia to Australia
1,Internet,RoundTrip,128,43,12,Wed,PENSYD,Malaysia,Australia,0,0,0,8.58,1,PEN,SYD,Malaysia to Australia
1,Mobile,RoundTrip,24,40,11,Mon,PENSYD,Malaysia,Australia,0,1,0,8.58,1,PEN,SYD,Malaysia to Australia
2,Internet,RoundTrip,136,45,10,Sun,PENSYD,Malaysia,Australia,0,0,1,8.58,1,PEN,SYD,Malaysia to Australia
1,Internet,RoundTrip,29,43,4,Fri,PENSYD,Malaysia,Australia,1,1,0,8.58,1,PEN,SYD,Malaysia to Australia
1,Internet,RoundTrip,17,84,13,Mon,PENSYD,Malaysia,Australia,1,1,1,8.58,1,PEN,SYD,Malaysia to Australia
2,Mobile,RoundTrip,203,32,1,Sat,PENSYD,Malaysia,Australia,1,1,0,8.58,1,PEN,SYD,Malaysia to Australia
1,Internet,RoundTrip,98,23,13,Fri,PENSYD,Malaysia,Australia,1,1,1,8.58,1,PEN,SYD,Malaysia to Australia
1,Internet,RoundTrip,29,18,2,Mon,PENSYD,Malaysia,Australia,1,0,1,8.58,1,PEN,SYD,Malaysia to Australia
1,Internet,RoundTrip,6,89,15,Thu,PENSYD,Malaysia,Australia,1,0,1,8.58,1,PEN,SYD,Malaysia to Australia
2,Internet,RoundTrip,226,79,17,Sun,PENSYD,Malaysia,Australia,1,1,0,8.58,1,PEN,SYD,Malaysia to Australia
1,Mobile,RoundTrip,64,58,16,Sun,PENSYD,Malaysia,Australia,1,0,1,8.58,1,PEN,SYD,Malaysia to Australia
1,Internet,RoundTrip,22,144,13,Mon,PENSYD,Malaysia,Australia,1,0,0,8.58,1,PEN,SYD,Malaysia to Australia
1,Internet,RoundTrip,135,256,13,Sun,PENSYD,Malaysia,Australia,1,1,0,8.58,1,PEN,SYD,Malaysia to Australia
1,Internet,RoundTrip,210,23,8,Thu,PENSYD,Malaysia,Australia,1,0,1,8.58,1,PEN,SYD,Malaysia to Australia
1,Internet,RoundTrip,3,1,22,Sun,PENSYD,Malaysia,Australia,1,1,1,8.58,1,PEN,SYD,Malaysia to Australia
1,Internet,RoundTrip,5,43,16,Wed,PENSYD,Malaysia,Australia,1,0,1,8.58,1,PEN,SYD,Malaysia to Australia
1,Internet,RoundTrip,30,32,14,Tue,PENSYD,Malaysia,Australia,1,1,1,8.58,1,PEN,SYD,Malaysia to Australia
2,Mobile,RoundTrip,79,30,15,Sun,PENSYD,Malaysia,Australia,1,1,1,8.58,1,PEN,SYD,Malaysia to Australia
1,Internet,RoundTrip,28,19,9,Thu,PENSYD,Malaysia,Australia,1,0,0,8.58,1,PEN,SYD,Malaysia to Australia
2,Internet,RoundTrip,6,1,23,Tue,PENSYD,Malaysia,Australia,0,1,1,8.58,1,PEN,SYD,Malaysia to Australia
1,Internet,RoundTrip,18,143,14,Mon,PENSYD,Malaysia,Australia,1,1,1,8.58,1,PEN,SYD,Malaysia to Australia
1,Internet,RoundTrip,207,19,17,Sat,PENSYD,Malaysia,Australia,1,1,1,8.58,1,PEN,SYD,Malaysia to Australia
1,Internet,RoundTrip,12,19,7,Wed,PENSYD,Malaysia,Australia,1,0,1,8.58,1,PEN,SYD,Malaysia to Australia
2,Internet,RoundTrip,35,21,1,Sat,PENSYD,Malaysia,Australia,1,0,1,8.58,1,PEN,SYD,Malaysia to Australia
1,Internet,RoundTrip,96,93,13,Thu,PENSYD,Malaysia,Australia,1,1,0,8.58,1,PEN,SYD,Malaysia to Australia
1,Internet,RoundTrip,186,20,7,Tue,PENSYD,Malaysia,Australia,1,0,0,8.58,1,PEN,SYD,Malaysia to Australia
1,Internet,RoundTrip,20,1,13,Mon,PENSYD,Malaysia,Australia,1,0,1,8.58,1,PEN,SYD,Malaysia to Australia
2,Internet,RoundTrip,111,65,10,Sat,PENSYD,Malaysia,Australia,1,1,1,8.58,1,PEN,SYD,Malaysia to Australia
1,Internet,RoundTrip,121,18,6,Tue,PENSYD,Malaysia,Australia,1,0,1,8.58,1,PEN,SYD,Malaysia to Australia
1,Internet,RoundTrip,76,35,6,Wed,PENSYD,Malaysia,Australia,1,1,1,8.58,1,PEN,SYD,Malaysia to Australia
1,Internet,RoundTrip,1,31,20,Fri,PENSYD,Malaysia,Australia,1,1,1,8.58,1,PEN,SYD,Malaysia to Australia
3,Internet,RoundTrip,45,29,7,Sat,PENSYD,Malaysia,Australia,0,0,0,8.58,1,PEN,SYD,Malaysia to Australia
1,Internet,RoundTrip,61,39,6,Mon,PENSYD,Malaysia,Australia,1,0,1,8.58,1,PEN,SYD,Malaysia to Australia
2,Internet,RoundTrip,59,22,6,Tue,PENSYD,Malaysia,Australia,0,0,0,8.58,1,PEN,SYD,Malaysia to Australia
1,Internet,RoundTrip,210,18,2,Sun,PENSYD,Malaysia,Australia,1,0,1,8.58,1,PEN,SYD,Malaysia to Australia
1,Internet,RoundTrip,50,27,0,Wed,PENSYD,Malaysia,Australia,0,0,0,8.58,1,PEN,SYD,Malaysia to Australia
1,Internet,RoundTrip,37,23,10,Mon,PENSYD,Malaysia,Australia,1,0,0,8.58,1,PEN,SYD,Malaysia to Australia
1,Internet,RoundTrip,48,32,9,Wed,PENTPE,Malaysia,Taiwan,1,0,0,4.67,1,PEN,TPE,Malaysia to Taiwan
1,Internet,RoundTrip,12,23,8,Sat,PENTPE,Malaysia,Taiwan,1,1,1,4.67,1,PEN,TPE,Malaysia to Taiwan
3,Internet,RoundTrip,65,40,16,Sat,PENTPE,Malaysia,Taiwan,1,0,0,4.67,1,PEN,TPE,Malaysia to Taiwan
1,Internet,RoundTrip,46,31,13,Mon,PENTPE,Malaysia,Taiwan,1,0,0,4.67,1,PEN,TPE,Malaysia to Taiwan
1,Internet,RoundTrip,94,24,6,Tue,PENTPE,Malaysia,Taiwan,1,1,0,4.67,1,PEN,TPE,Malaysia to Taiwan
1,Internet,RoundTrip,17,19,12,Mon,PENTPE,Malaysia,Taiwan,1,0,0,4.67,1,PEN,TPE,Malaysia to Taiwan
2,Internet,RoundTrip,151,39,13,Tue,PENTPE,Malaysia,Taiwan,1,1,0,4.67,1,PEN,TPE,Malaysia to Taiwan
1,Internet,RoundTrip,57,25,6,Sun,PENTPE,Malaysia,Taiwan,0,0,0,4.67,1,PEN,TPE,Malaysia to Taiwan
1,Internet,RoundTrip,167,23,9,Sun,PENTPE,Malaysia,Taiwan,1,0,0,4.67,1,PEN,TPE,Malaysia to Taiwan
1,Internet,RoundTrip,18,17,8,Thu,PENTPE,Malaysia,Taiwan,1,0,1,4.67,1,PEN,TPE,Malaysia to Taiwan
1,Internet,RoundTrip,10,42,19,Sun,PENTPE,Malaysia,Taiwan,1,0,0,4.67,1,PEN,TPE,Malaysia to Taiwan
1,Internet,RoundTrip,8,51,19,Sat,PENTPE,Malaysia,Taiwan,1,0,0,4.67,1,PEN,TPE,Malaysia to Taiwan
1,Internet,RoundTrip,111,73,4,Tue,PENTPE,Malaysia,Taiwan,1,0,1,4.67,1,PEN,TPE,Malaysia to Taiwan
1,Internet,RoundTrip,6,24,2,Thu,PENTPE,Malaysia,Taiwan,0,1,1,4.67,1,PEN,TPE,Malaysia to Taiwan
1,Internet,RoundTrip,1,1,7,Thu,PENTPE,Malaysia,Taiwan,1,0,1,4.67,1,PEN,TPE,Malaysia to Taiwan
1,Internet,RoundTrip,2,29,2,Sat,PENTPE,Malaysia,Taiwan,0,0,0,4.67,1,PEN,TPE,Malaysia to Taiwan
2,Internet,RoundTrip,108,22,15,Tue,PENTPE,Malaysia,Taiwan,1,0,0,4.67,1,PEN,TPE,Malaysia to Taiwan
1,Internet,RoundTrip,2,1,4,Fri,PENTPE,Malaysia,Taiwan,0,0,0,4.67,1,PEN,TPE,Malaysia to Taiwan
1,Internet,RoundTrip,8,63,5,Wed,PENTPE,Malaysia,Taiwan,1,0,0,4.67,1,PEN,TPE,Malaysia to Taiwan
1,Internet,RoundTrip,125,52,12,Mon,PENTPE,Malaysia,Taiwan,1,1,0,4.67,1,PEN,TPE,Malaysia to Taiwan
1,Internet,RoundTrip,79,90,11,Sat,PENTPE,Malaysia,Taiwan,1,1,0,4.67,1,PEN,TPE,Malaysia to Taiwan
1,Internet,RoundTrip,45,28,13,Sun,PENTPE,Malaysia,Taiwan,0,0,1,4.67,1,PEN,TPE,Malaysia to Taiwan
2,Internet,RoundTrip,58,74,5,Mon,PENTPE,Malaysia,Taiwan,0,0,0,4.67,1,PEN,TPE,Malaysia to Taiwan
2,Internet,RoundTrip,99,29,9,Fri,PENTPE,Malaysia,Taiwan,0,0,0,4.67,1,PEN,TPE,Malaysia to Taiwan
1,Internet,RoundTrip,105,20,9,Sat,PENTPE,Malaysia,Taiwan,1,0,0,4.67,1,PEN,TPE,Malaysia to Taiwan
1,Internet,RoundTrip,31,153,3,Mon,PENTPE,Malaysia,Taiwan,1,0,0,4.67,1,PEN,TPE,Malaysia to Taiwan
2,Internet,RoundTrip,108,39,12,Thu,PENTPE,Malaysia,Taiwan,0,1,0,4.67,1,PEN,TPE,Malaysia to Taiwan
2,Internet,RoundTrip,27,24,4,Wed,PENTPE,Malaysia,Taiwan,0,0,0,4.67,1,PEN,TPE,Malaysia to Taiwan
2,Internet,RoundTrip,19,21,14,Sat,PENTPE,Malaysia,Taiwan,1,0,0,4.67,1,PEN,TPE,Malaysia to Taiwan
2,Internet,RoundTrip,1,18,11,Thu,PENTPE,Malaysia,Taiwan,1,0,0,4.67,1,PEN,TPE,Malaysia to Taiwan
1,Internet,RoundTrip,72,26,1,Thu,PENTPE,Malaysia,Taiwan,1,0,0,4.67,1,PEN,TPE,Malaysia to Taiwan
1,Internet,RoundTrip,23,27,5,Mon,PENTPE,Malaysia,Taiwan,1,1,1,4.67,1,PEN,TPE,Malaysia to Taiwan
1,Internet,RoundTrip,26,41,13,Wed,PENTPE,Malaysia,Taiwan,1,0,0,4.67,1,PEN,TPE,Malaysia to Taiwan
1,Internet,RoundTrip,52,39,16,Mon,PENTPE,Malaysia,Taiwan,1,0,0,4.67,1,PEN,TPE,Malaysia to Taiwan
1,Internet,RoundTrip,39,28,1,Fri,PENTPE,Malaysia,Taiwan,0,1,0,4.67,1,PEN,TPE,Malaysia to Taiwan
